strategy,bet_no,date_time,match_id,odds_type,side,odds,won,bankroll_before,full_kelly_fraction,bet_fraction,raw_stake_before_cap,stake,fee,net_pnl,bankroll_after,drawdown,hit_bet_cap
kelly_50,13,2024-12-15 14:00:00,12623765,OU,under,2.04,1.0,101.75703503637845,0.038768205775661604,0.019384102887830802,1.9724688367057637,1.9724688367057637,0.1,1.9513675901739944,109.50435972338647,-0.0471566028903264,False
kelly_50,14,2024-12-15 14:00:00,12623137,OU,under,1.9,0.0,101.75703503637845,0.042566860892186364,0.021283430446093182,2.165738777597428,2.165738777597428,0.1,-2.265738777597428,107.23862094578905,-0.06687174701118626,False
kelly_50,15,2024-12-15 15:00:00,12449939,OU,over,2.0,1.0,107.23862094578905,0.06818154033472967,0.03409077016736484,3.655847179728051,3.655847179728051,0.10967541539184153,3.5461717643362096,110.78479271012526,-0.03601501802614944,False
kelly_50,16,2024-12-15 15:00:00,12449939,HC,home,1.83,1.0,107.23862094578905,0.0456258266056823,0.02281291330284115,2.4464253623525303,2.4464253623525303,0.1,1.9305330507526004,112.71532576087786,-0.019216639633195327,False
kelly_50,17,2024-12-15 15:15:00,12412029,HC,away,1.8,1.0,112.71532576087786,0.03547696916564674,0.01773848458282337,1.999399068257246,1.999399068257246,0.1,1.4995192546057967,114.21484501548366,-0.006168693193444477,False
kelly_50,18,2024-12-15 16:00:00,12425779,HC,home,1.98,1.0,114.21484501548366,0.779133882449458,0.389566941224729,44.494327815138455,44.494327815138455,1.3348298344541536,42.26961142438153,156.4844564398652,0.0,False
kelly_50,19,2024-12-15 16:30:00,12623513,HC,home,1.85,0.0,156.4844564398652,0.8577249962884321,0.42886249814421606,67.11031490954035,67.11031490954035,2.0133094472862103,-69.12362435682655,87.36083208303864,-0.4417283730885425,False
kelly_50,20,2024-12-15 17:30:00,12412020,HC,home,1.92,1.0,87.36083208303864,0.8555791283491131,0.42778956417455655,37.37205228272972,37.37205228272972,1.1211615684818914,33.26112653162945,120.6219586146681,-0.22917610247749146,False
kelly_50,21,2024-12-15 17:30:00,12411998,HC,home,2.0,1.0,87.36083208303864,0.33738140890559354,0.16869070445279677,14.736960305670278,14.736960305670278,0.4421088091701083,14.29485149650017,134.91681011116827,-0.13782612547837983,False
kelly_50,22,2024-12-15 17:30:00,12411998,1X2,draw,8.3,1.0,87.36083208303864,0.0042634643483957435,0.0021317321741978717,0.18622989651611116,0.18622989651611116,0.1,1.2594782445676116,136.1762883557359,-0.1297775417837327,False
kelly_50,23,2024-12-15 19:00:00,12406210,OU,under,1.95,0.0,136.1762883557359,0.08337512999100222,0.04168756499550111,5.676857871675841,5.676857871675841,0.17030573615027522,-5.847163607826116,130.3291247479098,-0.16714332072979107,False
kelly_50,24,2024-12-15 19:00:00,12406220,OU,under,2.0,1.0,136.1762883557359,0.28734140613941794,0.14367070306970897,19.564543089492,19.564543089492,0.5869362926847599,18.977606796807237,149.30673154471702,-0.04586861250277898,False
kelly_50,25,2024-12-15 19:45:00,12425776,HC,home,2.02,1.0,149.30673154471702,0.8268380297693134,0.4134190148846567,61.72624187086481,61.72624187086481,1.8517872561259443,61.10897945215616,210.4157109968732,0.0,False
kelly_50,26,2024-12-16 20:00:00,12406221,HC,home,1.94,1.0,210.4157109968732,0.5829439843361209,0.29147199216806047,61.3302864677175,61.3302864677175,1.839908594031525,55.81056068562292,266.22627168249613,0.0,False
kelly_50,27,2024-12-18 20:00:00,12425800,1X2,draw,8.5,0.0,266.22627168249613,0.004141154126120898,0.002070577063060449,0.551242011729876,0.551242011729876,0.1,-0.651242011729876,265.57502967076624,-0.0024461973929701753,False
kelly_50,28,2024-12-18 20:30:00,12435886,HC,home,1.89,0.0,265.57502967076624,0.12056989756669098,0.06028494878334549,16.010177061837602,16.010177061837602,0.48030531185512804,-16.490482373692732,249.0845472970735,-0.06438780168873044,False
kelly_50,29,2024-12-20 19:30:00,12623258,OU,under,2.05,1.0,249.0845472970735,0.06707890567967623,0.03353945283983811,8.354159427202623,8.354159427202623,0.2506247828160787,8.521242615746674,257.60578991282017,-0.0323802820630596,False
kelly_50,30,2024-12-20 19:30:00,12623258,HC,home,1.7,1.0,249.0845472970735,0.8692372824825988,0.4346186412412994,108.25678750045826,108.25678750045826,3.2477036250137474,72.53204762530703,330.1378375381272,0.0,False
kelly_50,31,2024-12-20 20:00:00,12449967,HC,home,1.8,1.0,330.1378375381272,0.29922651231613945,0.14961325615806972,49.39299685506303,49.39299685506303,1.4817899056518908,38.03260757839853,368.17044511652574,0.0,False
kelly_50,32,2024-12-21 12:30:00,12409753,OU,under,2.06,1.0,368.17044511652574,0.07185306394696483,0.03592653197348242,13.227087268170116,13.227087268170116,0.3968126180451035,13.62389988621522,381.79434500274095,0.0,False
kelly_50,33,2024-12-21 12:30:00,12449953,OU,under,2.05,0.0,368.17044511652574,0.05133716376885709,0.025668581884428544,9.450413217900046,9.450413217900046,0.2835123965370014,-9.733925614437046,372.0604193883039,-0.025495206363957995,False
kelly_50,34,2024-12-21 12:30:00,12449928,HC,home,1.85,0.0,368.17044511652574,0.1929387887667668,0.0964693943833834,35.51717987025193,35.51717987025193,1.0655153961075579,-36.58269526635949,335.47772412194445,-0.12131300918158962,False
