strategy,bet_no,date_time,match_id,odds_type,side,odds,won,bankroll_before,stake,fee,net_pnl,cumulative_pnl,bankroll_after,full_kelly_fraction,target_fraction,drawdown
kelly_100,720,2025-03-09 17:30:00,12412188,HC,home,1.8,1.0,3.822711556901972e+20,2.5361646819937763e+20,3.804247022990664e+18,1.9908892753651145e+20,5.813600832267087e+20,5.813600832267087e+20,0.6634465206810299,0.6634465206810299,0.0
kelly_100,721,2025-03-09 17:30:00,12412188,1X2,draw,9.1,0.0,3.822711556901972e+20,1.8001687859671437e+18,2.700253178950716e+16,-1.8271713177566508e+18,5.79532911908952e+20,5.79532911908952e+20,0.0047091410355482,0.0047091410355482,-0.0031429253064905
kelly_100,722,2025-03-09 17:30:00,12412188,1X2,away,3.9,0.0,3.822711556901972e+20,7.774441455384322e+18,1.1661662183076483e+17,-7.891058077215087e+18,5.716418538317369e+20,5.716418538317369e+20,0.0203375047781134,0.0203375047781134,-0.0167163685216104
kelly_100,723,2025-03-09 17:30:00,12412204,1X2,away,4.4,0.0,3.822711556901972e+20,4.486149337287718e+18,6.729224005931577e+16,-4.5534415773470336e+18,5.670884122543899e+20,5.670884122543899e+20,0.0117355161918714,0.0117355161918714,-0.0245487631230321
kelly_100,724,2025-03-09 19:45:00,12425294,OU,under,2.0,0.0,5.670884122543899e+20,2.8966544693351264e+19,4.344981704002689e+17,-2.9401042863751533e+19,5.376873693906384e+20,5.376873693906384e+20,0.0510794156032889,0.0510794156032889,-0.0751216244391508
kelly_100,725,2025-03-10 19:45:00,12623703,1X2,away,4.5,1.0,5.376873693906384e+20,7.548045226155515e+18,1.1322067839233272e+17,2.630493761315197e+19,5.639923070037903e+20,5.639923070037903e+20,0.0140379812802925,0.0140379812802925,-0.0298743871896439
kelly_100,726,2025-03-10 20:00:00,12409750,1X2,home,2.45,0.0,5.639923070037903e+20,2.1756150187223024e+19,3.2634225280834534e+17,-2.2082492440031367e+19,5.419098145637589e+20,5.419098145637589e+20,0.0385752605435393,0.0385752605435393,-0.067858578187876
kelly_100,727,2025-03-11 20:00:00,12450292,HC,home,1.97,1.0,5.419098145637589e+20,1.9201282213384225e+20,2.8801923320076334e+18,1.833722451378193e+20,7.252820597015782e+20,7.252820597015782e+20,0.3543261571824712,0.3543261571824712,0.0
kelly_100,728,2025-03-12 19:45:00,12450284,OU,over,10.0,0.0,7.252820597015782e+20,1.1158755135017386e+20,1.6738132702526075e+18,-1.1326136462042646e+20,6.120206950811518e+20,6.120206950811518e+20,0.3981658389938526,0.3981658389938526,-0.1561618174686805
kelly_100,729,2025-03-12 19:45:00,12450275,OU,under,1.92,1.0,7.252820597015782e+20,1.996704396989551e+19,2.9950565954843264e+17,1.807017479275544e+19,6.300908698739072e+20,6.300908698739072e+20,0.0712462520980679,0.0712462520980679,-0.1312471314495742
kelly_100,730,2025-03-12 19:45:00,12450280,HC,home,1.9,1.0,7.252820597015782e+20,1.886924077465164e+20,2.830386116197746e+18,1.66992780855667e+20,7.970836507295741e+20,7.970836507295741e+20,0.6732907921457386,0.6732907921457386,0.0
kelly_100,731,2025-03-12 19:45:00,12450287,HC,home,1.9,1.0,7.252820597015782e+20,2.479369684053584e+20,3.7190545260803753e+18,2.1942421703874213e+20,1.0165078677683164e+21,1.0165078677683164e+21,0.8846867759730443,0.8846867759730443,0.0
kelly_100,732,2025-03-12 19:45:00,12450284,OU,under,10.0,1.0,7.252820597015782e+20,1.3752707582159436e+20,2.062906137323915e+18,1.235680776257025e+21,2.2521886440253413e+21,2.2521886440253413e+21,0.4907230498950363,0.4907230498950363,0.0
kelly_100,733,2025-03-12 19:45:00,12450280,1X2,draw,10.0,0.0,7.252820597015782e+20,1.4926522038611643e+18,2.2389783057917464e+16,-1.5150419869190815e+18,2.2506736020384223e+21,2.2506736020384223e+21,0.0053260700668245,0.0053260700668245,-0.0006726976405541
kelly_100,734,2025-03-12 19:45:00,12450280,1X2,away,3.6,1.0,7.252820597015782e+20,6.335193969094204e+18,9.502790953641306e+16,1.6376476410108518e+19,2.2670500784485308e+21,2.2670500784485308e+21,0.0226051901970448,0.0226051901970448,0.0
kelly_100,735,2025-03-12 19:45:00,12450287,1X2,draw,14.5,0.0,7.252820597015782e+20,1.0247121508246806e+18,1.5370682262370208e+16,-1.0400828330870508e+18,2.266009995615444e+21,2.266009995615444e+21,0.0036563699832424,0.0036563699832424,-0.0004587824693306
kelly_100,736,2025-03-12 20:00:00,12450283,HC,home,1.84,0.0,2.266009995615444e+21,4.013659798939895e+20,6.020489698409843e+18,-4.0738646959239935e+20,1.8586235260230445e+21,1.8586235260230445e+21,0.1771245407878173,0.1771245407878173,-0.1801577108102505
kelly_100,737,2025-03-14 19:30:00,12623563,1X2,away,2.5,0.0,1.8586235260230445e+21,5.285741328948243e+19,7.928611993422364e+17,-5.365027448882467e+19,1.80497325153422e+21,1.80497325153422e+21,0.0284390101327206,0.0284390101327206,-0.2038229465272932
kelly_100,738,2025-03-14 19:45:00,12624159,HC,home,1.97,1.0,1.80497325153422e+21,5.5352635998401305e+20,8.302895399760196e+18,5.286176737847325e+20,2.3335909253189523e+21,2.3335909253189523e+21,0.3066673478476858,0.3066673478476858,0.0
kelly_100,739,2025-03-14 19:45:00,12624159,1X2,away,2.8,0.0,1.80497325153422e+21,6.043924292980474e+19,9.065886439470712e+17,-6.134583157375181e+19,2.2722450937452005e+21,2.2722450937452005e+21,0.033484841328497,0.033484841328497,-0.0262881685509499
kelly_100,740,2025-03-14 19:45:00,12425298,1X2,away,3.7,0.0,1.80497325153422e+21,3.716132596378064e+19,5.574198894567095e+17,-3.771874585323735e+19,2.2345263478919636e+21,2.2345263478919636e+21,0.0205882973236271,0.0205882973236271,-0.0424515609621891
kelly_100,741,2025-03-14 20:00:00,12450291,1X2,away,3.1,0.0,2.2345263478919636e+21,4.010922301629807e+19,6.01638345244471e+17,-4.071086136154254e+19,2.1938154865304207e+21,2.1938154865304207e+21,0.0179497650829388,0.0179497650829388,-0.0598971470414966
kelly_100,742,2025-03-14 20:00:00,12450291,HC,home,1.8,1.0,2.2345263478919636e+21,4.215054227210207e+20,6.32258134081531e+18,3.308817568360012e+20,2.524697243366422e+21,2.524697243366422e+21,0.1886330063275673,0.1886330063275673,0.0
kelly_100,743,2025-03-15 12:30:00,12450294,HC,away,1.85,1.0,2.524697243366422e+21,1.292400113654478e+21,1.938600170481717e+19,1.0791540949014894e+21,3.603851338267912e+21,3.603851338267912e+21,0.5119030081924582,0.5119030081924582,0.0
kelly_100,744,2025-03-15 12:30:00,12450294,1X2,draw,9.1,0.0,2.524697243366422e+21,1.503611496329373e+19,2.2554172444940595e+17,-1.5261656687743136e+19,3.5885896815801684e+21,3.5885896815801684e+21,0.0059556111144814,0.0059556111144814,-0.004234818602445
kelly_100,745,2025-03-15 13:00:00,12412245,1X2,home,2.55,0.0,3.5885896815801684e+21,1.3547222082564928e+20,2.032083312384739e+18,-1.3750430413803402e+20,3.4510853774421346e+21,3.4510853774421346e+21,0.0377508249329849,0.0377508249329849,-0.0423896399953056
kelly_100,746,2025-03-15 14:00:00,12623990,1X2,away,3.3,0.0,3.4510853774421346e+21,6.77678050395635e+19,1.0165170755934524e+18,-6.878432211515695e+19,3.382301055326978e+21,3.382301055326978e+21,0.0196366643035042,0.0196366643035042,-0.0614759772658701
kelly_100,747,2025-03-15 14:00:00,12623990,1X2,draw,9.0,0.0,3.4510853774421346e+21,2.125911574884157e+19,3.1888673623262355e+17,-2.1578002485074194e+19,3.360723052841904e+21,3.360723052841904e+21,0.0061601245474252,0.0061601245474252,-0.0674634613376868
kelly_100,748,2025-03-15 14:00:00,12623895,1X2,home,2.06,1.0,3.4510853774421346e+21,1.595456453986421e+20,2.393184680979632e+18,1.66725199441581e+20,3.5274482522834846e+21,3.5274482522834846e+21,0.0462305703711374,0.0462305703711374,-0.0212003989102247
kelly_100,749,2025-03-15 14:30:00,12623295,HC,home,1.9,0.0,3.5274482522834846e+21,2.637887273911361e+20,3.956830910867041e+18,-2.6774555830200317e+20,3.2597026939814816e+21,3.2597026939814816e+21,0.0747817426436725,0.0747817426436725,-0.095494683876676
kelly_100,750,2025-03-15 14:30:00,12623489,1X2,away,3.15,1.0,3.5274482522834846e+21,5.411728199225892e+19,8.117592298838838e+17,1.1554039705347278e+20,3.375243091034954e+21,3.375243091034954e+21,0.0153417649591957,0.0153417649591957,-0.0634344277205484
kelly_100,751,2025-03-15 15:00:00,12409635,1X2,home,2.2,1.0,3.375243091034954e+21,1.63278569200129e+20,2.4491785380019354e+18,1.934851045021529e+20,3.568728195537107e+21,3.568728195537107e+21,0.0483753509884417,0.0483753509884417,-0.0097460021055379
kelly_100,752,2025-03-15 15:00:00,12409725,1X2,home,2.1,1.0,3.375243091034954e+21,1.671790787625195e+20,2.507686181437792e+18,1.8138930045733365e+20,3.750117495994441e+21,3.750117495994441e+21,0.0495309742893976,0.0495309742893976,0.0
kelly_100,753,2025-03-15 15:00:00,12409710,HC,home,1.85,1.0,3.375243091034954e+21,2.7513242742635626e+21,4.126986411395344e+19,2.297355769010075e+21,6.047473265004515e+21,6.047473265004515e+21,0.8151484796965902,0.8151484796965902,0.0
kelly_100,754,2025-03-15 15:00:00,12409742,1X2,away,2.45,0.0,3.375243091034954e+21,1.0455466136929962e+20,1.568319920539494e+18,-1.0612298128983912e+20,5.941350283714677e+21,5.941350283714677e+21,0.0309769277498883,0.0309769277498883,-0.0175483175599883
kelly_100,755,2025-03-15 15:15:00,12435899,1X2,away,3.2,0.0,5.941350283714677e+21,1.2239233740005809e+20,1.8358850610008712e+18,-1.2422822246105896e+20,5.817122061253618e+21,5.817122061253618e+21,0.0206000877840071,0.0206000877840071,-0.0380904873253252
kelly_100,756,2025-03-15 17:00:00,12623932,HC,home,1.85,0.0,5.817122061253618e+21,2.804804460620559e+21,4.207206690930839e+19,-2.8468765275298673e+21,2.9702455337237506e+21,2.9702455337237506e+21,0.4821635907045262,0.4821635907045262,-0.5088451980578482
kelly_100,757,2025-03-15 17:30:00,12623628,HC,home,2.029,0.0,2.9702455337237506e+21,4.1782717790346176e+20,6.267407668551926e+18,-4.240945855720137e+20,2.546150948151737e+21,2.546150948151737e+21,0.1496273844166547,0.1496273844166547,-0.5789727648924404
kelly_100,758,2025-03-15 17:30:00,12412236,HC,away,1.97,0.0,2.9702455337237506e+21,5.327583758050605e+20,7.991375637075908e+18,-5.407497514421364e+20,2.0054011967096008e+21,2.0054011967096008e+21,0.1907852014264962,0.1907852014264962,-0.6683902336014539
kelly_100,759,2025-03-15 17:30:00,12409736,1X2,away,3.5,0.0,2.9702455337237506e+21,5.893604988426322e+19,8.840407482639483e+17,-5.982009063252717e+19,1.945581106077073e+21,1.945581106077073e+21,0.0211054892031683,0.0211054892031683,-0.67828198309933
kelly_100,760,2025-03-15 17:30:00,12412236,OU,under,2.11,0.0,2.9702455337237506e+21,3.551394990002667e+20,5.327092485004e+18,-3.604665914852707e+20,1.5851145145918025e+21,1.5851145145918025e+21,0.1271784056869767,0.1271784056869767,-0.7378881319303163
kelly_100,761,2025-03-15 17:30:00,12409736,HC,home,1.92,1.0,2.9702455337237506e+21,1.5616891769377364e+21,2.3425337654066045e+19,1.4133287051286513e+21,2.998443219720454e+21,2.998443219720454e+21,0.5592538713960374,0.5592538713960374,-0.5041824761637512
kelly_100,762,2025-03-15 18:00:00,12425177,1X2,draw,9.0,0.0,2.998443219720454e+21,1.5577431206517123e+19,2.3366146809775683e+17,-1.581109267461488e+19,2.982632127045839e+21,2.982632127045839e+21,0.005195172983122,0.005195172983122,-0.5067969718352096
kelly_100,763,2025-03-15 19:45:00,12624174,HC,home,1.85,1.0,2.982632127045839e+21,1.1054581468383884e+21,1.6581872202575825e+19,9.230575526100544e+20,3.9056896796558937e+21,3.9056896796558937e+21,0.3706317439600887,0.3706317439600887,-0.3541617286251901
kelly_100,764,2025-03-15 20:00:00,12425240,1X2,draw,7.6,0.0,3.9056896796558937e+21,1.9459991089232544e+19,2.918998663384881e+17,-1.9751890955571032e+19,3.885937788700322e+21,3.885937788700322e+21,0.0049824724146919,0.0049824724146919,-0.3574278680672396
kelly_100,765,2025-03-15 20:00:00,12412238,HC,home,1.92,1.0,3.9056896796558937e+21,1.5286850251294764e+21,2.2930275376942146e+19,1.3834599477421762e+21,5.269397736442499e+21,5.269397736442499e+21,0.3913995095647638,0.3913995095647638,-0.1286612597470384
kelly_100,766,2025-03-16 11:30:00,12623988,HC,away,1.92,1.0,5.269397736442499e+21,3.64241460689315e+21,5.463621910339725e+19,3.2963852192383e+21,8.565782955680799e+21,8.565782955680799e+21,0.6912392628293484,0.6912392628293484,0.0
kelly_100,767,2025-03-16 13:00:00,12412243,1X2,home,2.71,0.0,8.565782955680799e+21,2.989019150045245e+20,4.483528725067867e+18,-3.0338544372959235e+20,8.262397511951207e+21,8.262397511951207e+21,0.0348948737728982,0.0348948737728982,-0.0354182968794917
kelly_100,768,2025-03-16 13:00:00,12412243,HC,away,1.92,1.0,8.565782955680799e+21,3.9525763805183465e+21,5.92886457077752e+19,3.5770816243691034e+21,1.1839479136320311e+22,1.1839479136320311e+22,0.4614378394793451,0.4614378394793451,0.0
kelly_100,769,2025-03-16 13:30:00,12409731,1X2,away,2.8,0.0,1.1839479136320311e+22,3.862189510225654e+20,5.793284265338481e+18,-3.920122352879039e+20,1.1447466901032407e+22,1.1447466901032407e+22,0.0326212789072578,0.0326212789072578,-0.0331105980908667
kelly_100,770,2025-03-16 13:30:00,12409732,1X2,away,3.4,0.0,1.1839479136320311e+22,2.8831706558958187e+20,4.324755983843728e+18,-2.926418215734256e+20,1.1154825079458982e+22,1.1154825079458982e+22,0.0243521748102163,0.0243521748102163,-0.0578280555232363
kelly_100,771,2025-03-16 14:00:00,12425261,1X2,away,4.5,0.0,1.1154825079458982e+22,1.1732764768858528e+20,1.7599147153287793e+18,-1.1908756240391406e+20,1.1035737517055067e+22,1.1035737517055067e+22,0.0105181073529012,0.0105181073529012,-0.0678865691649882
kelly_100,772,2025-03-16 14:00:00,12425261,1X2,draw,9.5,0.0,1.1154825079458982e+22,7.186427838417899e+19,1.0779641757626848e+18,-7.294224255994167e+19,1.096279527449513e+22,1.096279527449513e+22,0.0064424388434842,0.0064424388434842,-0.0740475025743113
kelly_100,773,2025-03-16 14:00:00,12623843,1X2,away,2.6,0.0,1.1154825079458982e+22,3.439435098778245e+20,5.159152648167367e+18,-3.4910266252599185e+20,1.0613692611969134e+22,1.0613692611969134e+22,0.0308336085440889,0.0308336085440889,-0.1035338219052894
kelly_100,774,2025-03-16 15:00:00,12623705,HC,home,1.87,1.0,1.0613692611969134e+22,8.23534864374203e+21,1.2353022965613044e+20,7.041223090399437e+21,1.765491570236857e+22,1.765491570236857e+22,0.7759173875503961,0.7759173875503961,0.0
kelly_100,775,2025-03-16 15:00:00,12623705,1X2,away,4.0,0.0,1.0613692611969134e+22,2.043452904764546e+20,3.065179357146819e+18,-2.0741046983360145e+20,1.7447505232534968e+22,1.7447505232534968e+22,0.0192529874330459,0.0192529874330459,-0.0117480294627391
kelly_100,776,2025-03-16 16:15:00,12425183,1X2,draw,9.0,1.0,1.7447505232534968e+22,1.2071957349123685e+20,1.8107936023685524e+18,9.63945794327526e+20,1.8411451026862491e+22,1.8411451026862491e+22,0.0069190163225242,0.0069190163225242,0.0
kelly_100,777,2025-03-16 16:15:00,12425183,1X2,away,3.15,0.0,1.7447505232534968e+22,4.452120450710568e+20,6.678180676065852e+18,-4.5189022574712265e+20,1.7959560801115372e+22,1.7959560801115372e+22,0.0255172323571426,0.0255172323571426,-0.0245439767396828
kelly_100,778,2025-03-16 17:00:00,12623979,HC,home,2.0,0.0,1.7959560801115372e+22,2.784056991456292e+21,4.176085487184437e+19,-2.8258178463281363e+21,1.5133742954787237e+22,1.5133742954787237e+22,0.1550180999572878,0.1550180999572878,-0.1780255161471547
kelly_100,779,2025-03-16 17:30:00,12412164,1X2,draw,7.8,1.0,1.5133742954787237e+22,1.1311694694024402e+20,1.6967542041036603e+18,7.674984849895556e+20,1.5901241439776791e+22,1.5901241439776791e+22,0.0074744858081828,0.0074744858081828,-0.1363395847194922
kelly_100,780,2025-03-16 17:30:00,12412164,1X2,away,2.6,0.0,1.5133742954787237e+22,5.614642161528615e+20,8.421963242292922e+18,-5.698861793951544e+20,1.5331355260381638e+22,1.5331355260381638e+22,0.0371001554493334,0.0371001554493334,-0.1672923965627133
kelly_100,781,2025-03-16 18:30:00,12623335,HC,away,1.91,1.0,1.5331355260381638e+22,3.187665076063601e+21,4.781497614095401e+19,2.8529602430769226e+21,1.818431550345856e+22,1.818431550345856e+22,0.2079180230270296,0.2079180230270296,-0.0123366443564139
kelly_100,782,2025-03-16 18:30:00,12623335,OU,under,1.96,0.0,1.5331355260381638e+22,8.303924654637143e+20,1.245588698195571e+19,-8.4284835244567e+20,1.734146715101289e+22,1.734146715101289e+22,0.0541630176432976,0.0541630176432976,-0.058115130322346
kelly_100,783,2025-03-16 19:00:00,12409751,1X2,home,2.7,1.0,1.734146715101289e+22,6.13712213357095e+20,9.205683200356424e+18,1.0341050795067052e+21,1.83755722305196e+22,1.83755722305196e+22,0.0353898668441815,0.0353898668441815,-0.001948721819402
kelly_100,784,2025-03-16 19:45:00,12623846,1X2,away,2.53,1.0,1.83755722305196e+22,5.561532743836826e+20,8.342299115755239e+18,8.42572210691279e+20,1.921814444121088e+22,1.921814444121088e+22,0.0302659023298321,0.0302659023298321,0.0
kelly_100,785,2025-03-16 19:45:00,12425258,1X2,draw,9.2,1.0,1.83755722305196e+22,1.2012774947307387e+20,1.8019162420961083e+18,9.832456294371096e+20,2.0201390070647986e+22,2.0201390070647986e+22,0.0065373610120046,0.0065373610120046,0.0
kelly_100,786,2025-03-16 19:45:00,12425258,1X2,away,3.85,0.0,1.83755722305196e+22,3.542908858173393e+20,5.314363287260089e+18,-3.596052491045994e+20,1.984178482154338e+22,1.984178482154338e+22,0.019280536212576,0.019280536212576,-0.0178010150710913
kelly_100,787,2025-03-16 19:45:00,12425258,HC,home,2.0,1.0,1.83755722305196e+22,1.1462804086855788e+22,1.7194206130283682e+20,1.1290862025552951e+22,3.113264684709633e+22,3.113264684709633e+22,0.6238066462941199,0.6238066462941199,0.0
kelly_100,788,2025-03-16 20:00:00,12412173,HC,away,1.88,1.0,3.113264684709633e+22,7.068281695260401e+21,1.0602422542890602e+20,6.114063666400247e+21,3.724671051349658e+22,3.724671051349658e+22,0.2270376087833226,0.2270376087833226,0.0
kelly_100,789,2025-03-16 20:00:00,12412173,OU,under,2.009,0.0,3.113264684709633e+22,1.596359421653791e+21,2.3945391324806865e+19,-1.6203048129785978e+21,3.5626405700517983e+22,3.5626405700517983e+22,0.0512760585212715,0.0512760585212715,-0.0435019573712816
kelly_100,790,2025-03-27 20:00:00,12412213,1X2,away,5.4,0.0,3.5626405700517983e+22,4.190591194709533e+20,6.285886792064299e+18,-4.253450062630176e+20,3.5201060694254965e+22,3.5201060694254965e+22,0.011762598871007,0.011762598871007,-0.0549216237095719
kelly_100,791,2025-03-27 20:00:00,12412213,HC,home,1.7,1.0,3.5626405700517983e+22,3.12967428970148e+22,4.69451143455222e+20,2.1438268884455136e+22,5.663932957871011e+22,5.663932957871011e+22,0.8784704008622394,0.8784704008622394,0.0
kelly_100,792,2025-03-28 19:30:00,12623528,HC,home,1.91,1.0,5.663932957871011e+22,5.410318392485684e+22,8.115477588728524e+20,4.842234961274687e+22,1.0506167919145698e+23,1.0506167919145698e+23,0.9552228871224744,0.9552228871224744,0.0
kelly_100,793,2025-03-28 19:45:00,12425271,HC,away,2.02,0.0,1.0506167919145698e+23,8.810363682646892e+21,1.3215545523970338e+20,-8.942519137886595e+21,9.611916005357038e+22,9.611916005357038e+22,0.0838589650427298,0.0838589650427298,-0.0851168495183708
kelly_100,794,2025-03-29 12:30:00,12450311,1X2,away,4.1,0.0,9.611916005357038e+22,1.5906623143531064e+21,2.38599347152966e+19,-1.614522249068403e+21,9.450463780450198e+22,9.450463780450198e+22,0.0165488578288301,0.0165488578288301,-0.1004842247734932
kelly_100,795,2025-03-29 12:30:00,12450302,HC,home,2.009,1.0,9.611916005357038e+22,1.204990842089556e+22,1.8074862631343335e+20,1.1977608970370185e+22,1.0648224677487216e+23,1.0648224677487216e+23,0.1253642709131014,0.1253642709131014,0.0
kelly_100,796,2025-03-29 14:00:00,12623953,1X2,away,3.65,0.0,1.0648224677487216e+23,2.366177643680146e+21,3.5492664655202185e+19,-2.401670308335348e+21,1.040805764665368e+23,1.040805764665368e+23,0.0222213346857977,0.0222213346857977,-0.0225546547060847
kelly_100,797,2025-03-29 14:00:00,12623953,HC,home,1.97,1.0,1.0648224677487216e+23,6.462220002444938e+22,9.693330003667406e+20,6.171420102334916e+22,1.6579477748988595e+23,1.6579477748988595e+23,0.6068823863293897,0.6068823863293897,0.0
kelly_100,798,2025-03-29 14:00:00,12623953,1X2,draw,8.9,0.0,1.0648224677487216e+23,6.046650814789469e+20,9.069976222184204e+18,-6.137350577011311e+20,1.6518104243218482e+23,1.6518104243218482e+23,0.0056785529963257,0.0056785529963257,-0.0037017755745567
kelly_100,799,2025-03-29 14:00:00,12623825,1X2,home,3.45,0.0,1.0648224677487216e+23,2.56965862965858e+21,3.854487944487869e+19,-2.608203509103458e+21,1.6257283892308138e+23,1.6257283892308138e+23,0.0241322728200075,0.0241322728200075,-0.0194332934703032
kelly_100,800,2025-03-29 14:30:00,12623561,1X2,draw,8.6,0.0,1.6257283892308138e+23,1.2841919979503737e+21,1.9262879969255604e+19,-1.3034548779196293e+21,1.6126938404516174e+23,1.6126938404516174e+23,0.0078991792630131,0.0078991792630131,-0.027295150747437
kelly_100,801,2025-03-29 14:30:00,12623561,1X2,away,3.0,1.0,1.6257283892308138e+23,3.3884023908353185e+21,5.082603586252978e+19,6.725978745808107e+21,1.6799536279096986e+23,1.6799536279096986e+23,0.0208423646488604,0.0208423646488604,0.0
kelly_100,802,2025-03-29 14:30:00,12623276,OU,under,1.9,1.0,1.6257283892308138e+23,6.301896269898831e+21,9.452844404848244e+19,5.577178198860464e+21,1.735725409898303e+23,1.735725409898303e+23,0.0387635247784561,0.0387635247784561,0.0
kelly_100,803,2025-03-29 15:15:00,12435906,1X2,draw,9.0,0.0,1.735725409898303e+23,1.0003551992774545e+21,1.5005327989161816e+19,-1.0153605272666164e+21,1.725571804625637e+23,1.725571804625637e+23,0.005763326350889,0.005763326350889,-0.0058497762461523
kelly_100,804,2025-03-29 16:00:00,12425250,1X2,draw,8.5,0.0,1.725571804625637e+23,1.3860988372216633e+21,2.079148255832495e+19,-1.4068903197799882e+21,1.711502901427837e+23,1.711502901427837e+23,0.0080326928934862,0.0080326928934862,-0.0139552652351187
kelly_100,805,2025-03-29 16:00:00,12425250,1X2,home,3.15,0.0,1.725571804625637e+23,3.880810477429296e+21,5.821215716143943e+19,-3.939022634590735e+21,1.6721126750819297e+23,1.6721126750819297e+23,0.0224899970376558,0.0224899970376558,-0.0366490773561357
kelly_100,806,2025-03-29 17:00:00,12623746,1X2,away,3.75,0.0,1.6721126750819297e+23,3.484936147182496e+21,5.227404220773744e+19,-3.537210189390233e+21,1.636740573188027e+23,1.636740573188027e+23,0.0208415150433073,0.0208415150433073,-0.0570279354935959
kelly_100,807,2025-03-29 17:00:00,12623746,HC,home,1.93,1.0,1.6721126750819297e+23,1.3101727651503131e+23,1.96525914772547e+21,1.1988080801125366e+23,2.835548653300564e+23,2.835548653300564e+23,0.7835433488871304,0.7835433488871304,0.0
kelly_100,808,2025-03-29 17:30:00,12623522,1X2,home,2.029,0.0,2.835548653300564e+23,1.6359557774379506e+22,2.4539336661569257e+20,-1.6604951140995198e+22,2.669499141890612e+23,2.669499141890612e+23,0.0576945056306371,0.0576945056306371,-0.0585599232150967
kelly_100,809,2025-03-29 17:30:00,12412227,1X2,away,2.6,0.0,2.835548653300564e+23,8.434048635602036e+21,1.2651072953403051e+20,-8.560559365136067e+21,2.5838935482392517e+23,2.5838935482392517e+23,0.0297439743302758,0.0297439743302758,-0.0887500571603267
kelly_100,810,2025-03-29 17:30:00,12412227,1X2,draw,8.0,0.0,2.835548653300564e+23,2.266211517604798e+21,3.399317276407197e+19,-2.30020469036887e+21,2.5608915013355627e+23,2.5608915013355627e+23,0.0079921447123361,0.0079921447123361,-0.0968620840433479
kelly_100,811,2025-03-29 18:00:00,12425230,HC,away,2.04,1.0,2.5608915013355627e+23,2.3893317251082684e+23,3.583997587662403e+21,2.449065018235975e+23,5.0099565195715375e+23,5.0099565195715375e+23,0.9330077919592368,0.9330077919592368,0.0
kelly_100,812,2025-03-29 18:00:00,12425230,1X2,draw,16.0,0.0,2.5608915013355627e+23,6.19132180013039e+20,9.286982700195584e+18,-6.284191627132346e+20,5.0036723279444056e+23,5.0036723279444056e+23,0.0024176431515749,0.0024176431515749,-0.0012543405521749
kelly_100,813,2025-03-29 19:45:00,12623712,1X2,draw,8.1,1.0,5.0036723279444056e+23,4.031291932286634e+21,6.046937898429952e+19,2.8561703340250803e+22,5.2892893613469134e+23,5.2892893613469134e+23,0.008056666520253,0.008056666520253,0.0
kelly_100,814,2025-03-29 19:45:00,12623712,1X2,home,2.65,0.0,5.0036723279444056e+23,1.7696851360716845e+22,2.6545277041075267e+20,-1.7962304131127598e+22,5.1096663200356375e+23,5.1096663200356375e+23,0.0353677263434774,0.0353677263434774,-0.0339597683242527
kelly_100,815,2025-03-29 20:00:00,12412218,1X2,away,5.8,0.0,5.1096663200356375e+23,6.086825582837202e+21,9.130238374255804e+19,-6.17812796657976e+21,5.04788504036984e+23,5.04788504036984e+23,0.0119123739234595,0.0119123739234595,-0.0456402182760521
kelly_100,816,2025-03-29 20:05:00,12425296,HC,home,1.88,1.0,5.04788504036984e+23,1.7147585358549577e+23,2.572137803782436e+21,1.4832661335145383e+23,6.531151173884378e+23,6.531151173884378e+23,0.3396984127295663,0.3396984127295663,0.0
kelly_100,817,2025-03-29 20:05:00,12425296,OU,under,1.98,0.0,5.04788504036984e+23,4.06598432245677e+22,6.098976483685154e+20,-4.1269740872936215e+22,6.118453765155016e+23,6.118453765155016e+23,0.0805482749694091,0.0805482749694091,-0.0631890761278937
kelly_100,818,2025-03-29 20:05:00,12425296,1X2,draw,8.3,0.0,5.04788504036984e+23,4.0341471459355913e+21,6.051220718903387e+19,-4.094659353124625e+21,6.077507171623771e+23,6.077507171623771e+23,0.007991757168939,0.007991757168939,-0.0694585058870723
kelly_100,819,2025-03-29 21:30:00,13576311,HC,home,1.88,0.0,6.077507171623771e+23,1.558037187019556e+23,2.3370557805293336e+21,-1.5814077448248492e+23,4.4960994267989215e+23,4.4960994267989215e+23,0.2563612255850755,0.2563612255850755,-0.3115915851439582
kelly_100,820,2025-03-29 21:30:00,13576310,1X2,away,4.3,1.0,6.077507171623771e+23,7.021150699806931e+21,1.0531726049710396e+20,2.3064480048865767e+22,4.726744227287579e+23,4.726744227287579e+23,0.0115526818834358,0.0115526818834358,-0.2762770143511522
kelly_100,821,2025-03-29 21:30:00,13576310,OU,under,1.82,1.0,6.077507171623771e+23,3.6831773387918607e+22,5.524766008187791e+20,2.964957757727448e+22,5.023240003060324e+23,5.023240003060324e+23,0.060603422337185,0.060603422337185,-0.2308798450193014
kelly_100,822,2025-03-29 21:30:00,13576311,1X2,home,1.88,0.0,6.077507171623771e+23,2.918829176191105e+22,4.378243764286658e+20,-2.962611613833972e+22,4.7269788416769264e+23,4.7269788416769264e+23,0.0480267500105847,0.0480267500105847,-0.2762410919872226
